timestamp,current_mb,forecast_mb,action,reason
1350,11290.51,11274.3,none,Memory usage within normal range (71.8% forecast)
1351,11294.06,11274.8,none,Memory usage within normal range (71.8% forecast)
1352,11287.74,11286.29,none,Memory usage within normal range (71.8% forecast)
1353,11259.24,11299.31,none,Memory usage within normal range (71.9% forecast)
1354,11278.87,11302.53,none,Memory usage within normal range (71.9% forecast)
1355,11293.83,11312.53,none,Memory usage within normal range (72.0% forecast)
1356,11287.38,11303.25,none,Memory usage within normal range (71.9% forecast)
1357,11292.03,11298.79,none,Memory usage within normal range (71.9% forecast)
1358,11280.04,11279.68,none,Memory usage within normal range (71.8% forecast)
1359,11263.56,11287.81,none,Memory usage within normal range (71.9% forecast)
1360,11275.51,11264.93,none,Memory usage within normal range (71.7% forecast)
1361,11267.93,11264.62,none,Memory usage within normal range (71.7% forecast)
1362,11294.57,11272.34,none,Memory usage within normal range (71.8% forecast)
1363,11317.99,11278.31,none,Memory usage within normal range (71.8% forecast)
1364,11320.26,11299.48,none,Memory usage within normal range (71.9% forecast)
1365,11314.92,11352.66,none,Memory usage within normal range (72.3% forecast)
1366,11315.52,11285.58,none,Memory usage within normal range (71.8% forecast)
1367,11317.71,11265.74,none,Memory usage within normal range (71.7% forecast)
1368,11298.2,11271.83,none,Memory usage within normal range (71.7% forecast)
1369,11304.66,11247.25,none,Memory usage within normal range (71.6% forecast)
1370,11272.5,11214.49,none,Memory usage within normal range (71.4% forecast)
1371,11271.72,11204.02,none,Memory usage within normal range (71.3% forecast)
1372,11276.15,11189.38,none,Memory usage within normal range (71.2% forecast)
1373,11263.8,11202.71,none,Memory usage within normal range (71.3% forecast)
1374,11299.9,11199.32,none,Memory usage within normal range (71.3% forecast)
1375,11302.1,11197.16,none,Memory usage within normal range (71.3% forecast)
1376,11290.82,11186.73,none,Memory usage within normal range (71.2% forecast)
1377,11246.57,11188.53,none,Memory usage within normal range (71.2% forecast)
1378,11263.61,11184.64,none,Memory usage within normal range (71.2% forecast)
1379,11260.37,11184.52,none,Memory usage within normal range (71.2% forecast)
1380,11219.24,11177.11,none,Memory usage within normal range (71.1% forecast)
1381,11206.76,11181.41,none,Memory usage within normal range (71.2% forecast)
1382,11178.48,11174.55,none,Memory usage within normal range (71.1% forecast)
1383,11210.26,11166.07,none,Memory usage within normal range (71.1% forecast)
1384,11196.68,11150.04,none,Memory usage within normal range (71.0% forecast)
1385,11193.72,11134.68,none,Memory usage within normal range (70.9% forecast)
1386,11183.19,11153.7,none,Memory usage within normal range (71.0% forecast)
1387,11189.47,11158.68,none,Memory usage within normal range (71.0% forecast)
1388,11185.0,11155.11,none,Memory usage within normal range (71.0% forecast)
1389,11182.25,11170.53,none,Memory usage within normal range (71.1% forecast)
1390,11181.17,11155.16,none,Memory usage within normal range (71.0% forecast)
1391,11195.52,11164.51,none,Memory usage within normal range (71.1% forecast)
1392,11181.5,11156.36,none,Memory usage within normal range (71.0% forecast)
1393,11159.3,11151.65,none,Memory usage within normal range (71.0% forecast)
1394,11140.18,11164.66,none,Memory usage within normal range (71.1% forecast)
1395,11121.23,11165.8,none,Memory usage within normal range (71.1% forecast)
1396,11155.6,11162.55,none,Memory usage within normal range (71.1% forecast)
1397,11162.33,11161.6,none,Memory usage within normal range (71.0% forecast)
1398,11154.36,11150.24,none,Memory usage within normal range (71.0% forecast)
1399,11182.19,11136.56,none,Memory usage within normal range (70.9% forecast)
1400,11148.24,11125.39,none,Memory usage within normal range (70.8% forecast)
1401,11168.17,11126.42,none,Memory usage within normal range (70.8% forecast)
1402,11159.11,11125.17,none,Memory usage within normal range (70.8% forecast)
1403,11145.31,11128.14,none,Memory usage within normal range (70.8% forecast)
1404,11166.75,11133.67,none,Memory usage within normal range (70.9% forecast)
1405,11163.96,11136.62,none,Memory usage within normal range (70.9% forecast)
1406,11164.45,11124.61,none,Memory usage within normal range (70.8% forecast)
1407,11164.58,11121.13,none,Memory usage within normal range (70.8% forecast)
1408,11149.68,11117.96,none,Memory usage within normal range (70.8% forecast)
1409,11142.17,11126.1,none,Memory usage within normal range (70.8% forecast)
1410,11119.44,11116.03,none,Memory usage within normal range (70.8% forecast)
1411,11119.9,11108.52,none,Memory usage within normal range (70.7% forecast)
1412,11122.82,11109.22,none,Memory usage within normal range (70.7% forecast)
1413,11130.42,11104.34,none,Memory usage within normal range (70.7% forecast)
1414,11136.93,11108.51,none,Memory usage within normal range (70.7% forecast)
1415,11142.88,11109.72,none,Memory usage within normal range (70.7% forecast)
1416,11123.31,11115.3,none,Memory usage within normal range (70.8% forecast)
1417,11116.68,11106.55,none,Memory usage within normal range (70.7% forecast)
1418,11116.95,11115.21,none,Memory usage within normal range (70.8% forecast)
1419,11134.34,11115.12,none,Memory usage within normal range (70.8% forecast)
1420,11119.19,11110.56,none,Memory usage within normal range (70.7% forecast)
1421,11107.78,11116.34,none,Memory usage within normal range (70.8% forecast)
1422,11109.74,11117.03,none,Memory usage within normal range (70.8% forecast)
1423,11098.79,11096.17,none,Memory usage within normal range (70.6% forecast)
1424,11105.22,11086.83,none,Memory usage within normal range (70.6% forecast)
1425,11109.54,11080.0,none,Memory usage within normal range (70.5% forecast)
1426,11112.72,11065.73,none,Memory usage within normal range (70.4% forecast)
1427,11105.34,11061.77,none,Memory usage within normal range (70.4% forecast)
1428,11118.13,11068.79,none,Memory usage within normal range (70.5% forecast)
1429,11119.85,11081.18,none,Memory usage within normal range (70.5% forecast)
1430,11112.83,11072.34,none,Memory usage within normal range (70.5% forecast)
1431,11113.4,11170.85,none,Memory usage within normal range (71.1% forecast)
1432,11096.39,11171.9,none,Memory usage within normal range (71.1% forecast)
1433,11107.01,11172.78,none,Memory usage within normal range (71.1% forecast)
1434,11087.28,11208.5,none,Memory usage within normal range (71.3% forecast)
1435,11079.42,11317.61,prealloc,Predicted spike of 238 MB (current 11079 -> forecast 11318) exceeds 200 MB delta -- recommend pre-allocation
1436,11060.5,11355.52,prealloc,Predicted spike of 295 MB (current 11060 -> forecast 11356) exceeds 200 MB delta -- recommend pre-allocation
1437,11056.23,11361.77,prealloc,Predicted spike of 306 MB (current 11056 -> forecast 11362) exceeds 200 MB delta -- recommend pre-allocation
1438,11061.65,11368.7,prealloc,Predicted spike of 307 MB (current 11062 -> forecast 11369) exceeds 200 MB delta -- recommend pre-allocation
1439,11079.76,11368.42,prealloc,Predicted spike of 289 MB (current 11080 -> forecast 11368) exceeds 200 MB delta -- recommend pre-allocation
1440,11067.83,11368.83,prealloc,Predicted spike of 301 MB (current 11068 -> forecast 11369) exceeds 200 MB delta -- recommend pre-allocation
1441,11196.04,11369.82,none,Memory usage within normal range (72.4% forecast)
1442,11191.49,11370.39,none,Memory usage within normal range (72.4% forecast)
1443,11175.84,11364.9,none,Memory usage within normal range (72.3% forecast)
1444,11173.95,11367.5,none,Memory usage within normal range (72.4% forecast)
1445,11382.15,11445.31,none,Memory usage within normal range (72.9% forecast)
1446,11361.4,11366.0,none,Memory usage within normal range (72.3% forecast)
1447,11363.32,11364.98,none,Memory usage within normal range (72.3% forecast)
1448,11371.37,11355.21,none,Memory usage within normal range (72.3% forecast)
1449,11368.51,11369.88,none,Memory usage within normal range (72.4% forecast)
1450,11371.2,11367.86,none,Memory usage within normal range (72.4% forecast)
1451,11371.95,11354.7,none,Memory usage within normal range (72.3% forecast)
1452,11373.73,11353.65,none,Memory usage within normal range (72.3% forecast)
1453,11366.64,11350.73,none,Memory usage within normal range (72.3% forecast)
1454,11368.32,11337.55,none,Memory usage within normal range (72.2% forecast)
1455,11401.03,11338.88,none,Memory usage within normal range (72.2% forecast)
1456,11379.23,11345.46,none,Memory usage within normal range (72.2% forecast)
1457,11370.41,11324.83,none,Memory usage within normal range (72.1% forecast)
1458,11349.16,11316.34,none,Memory usage within normal range (72.0% forecast)
1459,11375.84,11339.08,none,Memory usage within normal range (72.2% forecast)
1460,11376.77,11335.52,none,Memory usage within normal range (72.2% forecast)
1461,11355.71,11312.48,none,Memory usage within normal range (72.0% forecast)
1462,11355.82,11304.99,none,Memory usage within normal range (72.0% forecast)
1463,11352.21,11308.95,none,Memory usage within normal range (72.0% forecast)
1464,11331.55,11292.1,none,Memory usage within normal range (71.9% forecast)
1465,11337.22,11303.29,none,Memory usage within normal range (71.9% forecast)
1466,11346.55,11294.75,none,Memory usage within normal range (71.9% forecast)
1467,11317.12,11293.25,none,Memory usage within normal range (71.9% forecast)
1468,11321.15,11299.78,none,Memory usage within normal range (71.9% forecast)
1469,11344.11,11287.34,none,Memory usage within normal range (71.8% forecast)
1470,11333.49,11290.37,none,Memory usage within normal range (71.9% forecast)
1471,11312.43,11305.63,none,Memory usage within normal range (72.0% forecast)
1472,11304.91,11300.07,none,Memory usage within normal range (71.9% forecast)
1473,11316.36,11281.94,none,Memory usage within normal range (71.8% forecast)
1474,11286.76,11276.54,none,Memory usage within normal range (71.8% forecast)
1475,11309.47,11261.97,none,Memory usage within normal range (71.7% forecast)
1476,11290.92,11252.36,none,Memory usage within normal range (71.6% forecast)
1477,11289.51,11250.46,none,Memory usage within normal range (71.6% forecast)
1478,11300.02,11237.56,none,Memory usage within normal range (71.5% forecast)
1479,11277.61,11207.93,none,Memory usage within normal range (71.3% forecast)
1480,11287.31,11222.27,none,Memory usage within normal range (71.4% forecast)
1481,11304.29,11224.18,none,Memory usage within normal range (71.4% forecast)
1482,11309.55,11222.23,none,Memory usage within normal range (71.4% forecast)
1483,11288.38,11229.33,none,Memory usage within normal range (71.5% forecast)
1484,11281.85,11231.59,none,Memory usage within normal range (71.5% forecast)
1485,11265.61,11215.04,none,Memory usage within normal range (71.4% forecast)
1486,11242.38,11220.63,none,Memory usage within normal range (71.4% forecast)
1487,11243.74,11238.83,none,Memory usage within normal range (71.5% forecast)
1488,11224.9,11277.44,none,Memory usage within normal range (71.8% forecast)
1489,11193.24,11576.24,prealloc,Predicted spike of 383 MB (current 11193 -> forecast 11576) exceeds 200 MB delta -- recommend pre-allocation
1490,11211.11,11609.34,prealloc,Predicted spike of 398 MB (current 11211 -> forecast 11609) exceeds 200 MB delta -- recommend pre-allocation
1491,11211.31,11626.67,prealloc,Predicted spike of 415 MB (current 11211 -> forecast 11627) exceeds 200 MB delta -- recommend pre-allocation
1492,11200.19,11630.53,prealloc,Predicted spike of 430 MB (current 11200 -> forecast 11631) exceeds 200 MB delta -- recommend pre-allocation
1493,11214.2,11639.55,prealloc,Predicted spike of 425 MB (current 11214 -> forecast 11640) exceeds 200 MB delta -- recommend pre-allocation
1494,11220.37,11632.94,prealloc,Predicted spike of 413 MB (current 11220 -> forecast 11633) exceeds 200 MB delta -- recommend pre-allocation
1495,11201.04,11632.05,prealloc,Predicted spike of 431 MB (current 11201 -> forecast 11632) exceeds 200 MB delta -- recommend pre-allocation
1496,11205.63,11640.65,prealloc,Predicted spike of 435 MB (current 11206 -> forecast 11641) exceeds 200 MB delta -- recommend pre-allocation
1497,11223.02,11633.59,prealloc,Predicted spike of 411 MB (current 11223 -> forecast 11634) exceeds 200 MB delta -- recommend pre-allocation
1498,11209.87,11669.78,prealloc,Predicted spike of 460 MB (current 11210 -> forecast 11670) exceeds 200 MB delta -- recommend pre-allocation
1499,11644.62,11738.52,none,Memory usage within normal range (74.7% forecast)
1500,11630.8,11710.87,none,Memory usage within normal range (74.5% forecast)
1501,11631.47,11703.05,none,Memory usage within normal range (74.5% forecast)
1502,11639.67,11700.03,none,Memory usage within normal range (74.5% forecast)
1503,11637.75,11686.75,none,Memory usage within normal range (74.4% forecast)
1504,11635.03,11673.01,none,Memory usage within normal range (74.3% forecast)
1505,11626.62,11680.45,none,Memory usage within normal range (74.3% forecast)
1506,11635.96,11666.16,none,Memory usage within normal range (74.3% forecast)
1507,11650.43,11666.09,none,Memory usage within normal range (74.3% forecast)
1508,11686.09,11659.87,none,Memory usage within normal range (74.2% forecast)
1509,11695.62,11609.0,none,Memory usage within normal range (73.9% forecast)
1510,11708.05,11527.93,none,Memory usage within normal range (73.4% forecast)
1511,11697.57,11507.8,none,Memory usage within normal range (73.3% forecast)
1512,11701.45,11504.63,none,Memory usage within normal range (73.2% forecast)
1513,11673.4,11486.25,none,Memory usage within normal range (73.1% forecast)
1514,11687.66,11481.25,none,Memory usage within normal range (73.1% forecast)
